Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Type,Target
indonesia anggota negara persemakmuran cina iya makmur cinanya,1,0,0,1,0,1,0,0,0,0,1,0,Hate Speech,Group
bismillahirrahmanirrahim niat rida amp ikhlas berjanji jokowi kalah pemilihan presiden 2019 sujud syukur alun alun majalengka amp mengibarkan bendera merah putih panyaweuyan semoga umur menunaikan j,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
mata sipit enak susah pakai eyeliner,0,0,0,0,0,0,0,0,0,0,0,0,None,None
17 tanah rakyat pengembang modus korupsi terbesar ahok gubernur jaka a asumsikan rp5 juta m2 rupiah 85 triliun,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
nama indra j piliang status terperiksa penggunaan narkotika diduga mendukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
xe2 x80 x9cshalat dirasakan berat orang orang munafik salat isya salat subuh bukhari 141 berat melangkah jamaah isya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
eh cebong jaga congor berbicara memangnya salahnya bong 2019 presiden 2019 presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
belajar giat penuh dedikasi lulus ujian 3 idiot,0,0,0,0,0,0,0,0,0,0,0,0,None,None
gue berangkat remaja lagu lagu cebong dungu kenyang tulalit,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
dibedakan budaya ajaran islam ajaran islam sesuai al qur an hadis sahih umat islam beda budaya arab adat istiadat orang arab orang islam kristen pakai kerudung baju gamis makan unta piara jambang,0,0,0,0,0,0,0,0,0,0,0,0,None,None
eh onta tolol kasihan orang tua melahirkan seekor binatang sepe i mu dasar kaum bumi datar ai keadilan sejahtera laknat,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
rezim keren orde bikin kontrak bikin sengsara rakyat satupun presiden bikin freepo saham gede jokowi nyinyir bera i antek asing indonesiakuasaifreepo joko,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,Group
sirik nih onta,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
masuknya jokowi tokoh muslim berpengaruh kepala staf kepresidenan jenderal purna moeldoko menganggap bukti perjuangan presiden umat muslim indonesia tokoh muslim berpengaruh the muslim,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ah punyanya kampret cebong,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
mak allah mantapppppp eittsss bangga euy gubernur indonesia,0,0,0,0,0,0,0,0,0,0,0,0,None,None
xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 rezim cebong lihat realita rakyat,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
wanita transgender berusia 38 mansehra kota timur pakistan dikelilingi pegunungan hijau berkampanye pemilihan pakistan 25 juli maju xe2 x80 xa6 uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,None,None
gue salah sangka dasar penipu bejat laknat disunat,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,None,None
hdh cakap cakap bolot,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
dianggap pro ekonomi rakyat tuan guru bajang didorong pemilihan presiden 2019,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kemarin ahok menyebut bangsat orangnya kelakuannya mengisap darah rakyat goblok orangnya menuduh,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
terkait penciptaan lapangan kerja teknologi terbarukan prioritas tenaga asing dibawa investor,0,0,0,0,0,0,0,0,0,0,0,0,None,None
salat mengaji allah berkhayal pacar kayak aktor korea ya ampun sih situ menonton memikirnya tolong stop mengaitkan agama apapun,0,0,0,0,0,0,0,0,0,0,0,0,None,None
pt antam dipinjami bank badan usaha milik negara antam berpengalaman menambang emas medco perusahaan swasta ditambah sumber dananya cina menjual lepas as jatuh genggaman cina,0,0,0,0,0,0,0,0,0,0,0,0,None,None
pencari senyap mu keheningan malam bisu bisikan desau angin dengkuran permintaan kelelahan lolongan ajak ajak esok pagi berjuang semangat puasa,0,0,0,0,0,0,0,0,0,0,0,0,None,None
median mayoritas rakyat jokowi presiden 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
mainstream oposisi mengesankan negeri bermasalah ndr horor utang kemiskinan nge fan puti xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,None,None
asing sih,0,0,0,0,0,0,0,0,0,0,0,0,None,None
susu monyet liar iya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
bani,0,0,0,0,0,0,0,0,0,0,0,0,None,None
sih universitas menurun mulu cacat banget kesal gue,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
warga badui selesai memperingati tradisi seba pendopo pemerintah kabupaten lebak dilanjutkan be emu gubernur banten wahidin halim sabtu 21 4 seba badui 2018 direct message,0,0,0,0,0,0,0,0,0,0,0,0,None,None
3 pe reformasi birokrasi pemerintah provinsi jawa memperoleh posisi teratas tingkat provinsi hasil evaluasi penilaian reformasi birokrasi kementerian pendayagunaan aparatur negara ri ekotren ganjar yasin no 1,0,0,0,0,0,0,0,0,0,0,0,0,None,None
gue chat grup biar dimarahi cocot wkwk jempol gue berpuasa spam grup wkwk,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
bangkrut sih jualan islam liberal dana syiah banting setir islam nusantara bantu sponsor komunis xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kevin julio kevin sanjaya kristen orang namanya kafin kristen ya box bock bock,0,0,0,0,0,0,0,0,0,0,0,0,None,None
bangun mata sipit,0,0,0,0,0,0,0,0,0,0,0,0,None,None
prabowo subianto tetaplah prabowo subianto anak biologis soemitro djojohadikoesoemo pengkhianat bangsa uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
wkwk bodoh anjir,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
jenis kelamin bayi buaya tergantung suhu telur suhu dingin jantan betina suhu panas,0,0,0,0,0,0,0,0,0,0,0,0,None,None
barang takut allah be akwa kemenangan 24 52 salah takutlah betasemen khusus 88,1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,Group
cebong buta tuli kenyataan menimpa negeri membela rezim gampang didoktrin pidato xc2 xb2 data xc2 xb2 indehoi pemerintah,1,1,0,1,0,0,1,0,0,0,1,0,Hate Speech & Abusive,Group
perek dibayar 500 juta crot abg abg kenal crot gratis pacarnya bensin susah kakak xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
oi proses aparat ribut ahok meributkan proses goblok pupuk,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
air mata buaya xf0 x9f x98 x82 xf0 x9f xa4 xa3,0,0,0,0,0,0,0,0,0,0,0,0,None,None
sesuai tap majelis permusyawaratan rakyat pecat jokowi diam jokowi pelanggar tap majelis permusyawaratan rakyat layak lengserkan majelis permusyawaratan rakyat takut 98 ulang,1,0,1,0,0,0,0,0,1,0,0,1,Hate Speech,Individual
mak lambe monyong bajingan diam iya lambe monyong dasar goblokkkk uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
freepo perusahaan asing pe izin usaha tambang indonesia 1960 pakar geologi freepo temuan cadangan tembaga emas puncak jayawijaya sepe i dilaporkan peneliti belanda,0,0,0,0,0,0,0,0,0,0,0,0,None,None
wisata budaya kabupaten sukabumi,0,0,0,0,0,0,0,0,0,0,0,0,None,None
islam hindu sepe inya pas,0,0,0,0,0,0,0,0,0,0,0,0,None,None
cocot kintil,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
merindukan mu bea i mengajarkan ku pembunuh ulung rindu bunuh bom menghancurkan eaakkk,0,0,0,0,0,0,0,0,0,0,0,0,None,None
diam anjing daniel edan ya,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
langsung mematenkan oh buku komunis oh buku ekstrem baca pelajari buku terlarang bermanfaat belajar sejarah indonesia,0,0,0,0,0,0,0,0,0,0,0,0,None,None
tolol sih cal laki,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech & Abusive,Individual
persib kunyuk xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
taat tuhan malam kemarin ejek pengecut perek pelacur wanita wanita rendah ejek suamimu takut suamimu mas bilang dirimu bajingan laluku gelap bajingan,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
presiden as be emu pm jepang florida as membicarakan denuklirisasi korea utara cnn indonesia news room,0,0,0,0,0,0,0,0,0,0,0,0,None,None
agama hindu karma a inya perbuatan bahasa sanseke a berbuat apapun karma lakukan jalani,0,0,0,0,0,0,0,0,0,0,0,0,None,None
gimanaaaa cerita barel allegedly tas isinya bom astagfirullah,0,0,0,0,0,0,0,0,0,0,0,0,None,None
cupu,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
nek guyon marai mematikan rezekinya konco namanya bajingan lucu ketemunya,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
nenek nenek monyet anjing kayak tuyul kepalanya berlubang kayak groot kayak serigala muka matanya imajinasi,0,0,0,0,0,0,0,0,0,0,0,0,None,None
dikasih makan kol putih budukan dikasih kangkung mencret kasih vitamin telat kasih makan,0,0,0,0,0,0,0,0,0,0,0,0,None,None
bolot idiot berisik lawak kocak penyemangat wkwk,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
sejarah puasa adopsi adaptasi agama agama bag v habis,0,0,0,0,0,0,0,0,0,0,0,0,None,None
puluhan indonesia dibilang negara berdaulat era jokowi blok mahakam dikuasai 100 pe amina januari 2018 nfreepo tambang emas terbesar sahamnya 51 dikuasai indonesia waraskah ter,0,0,0,0,0,0,0,0,0,0,0,0,None,None
4 mengalami kendala mengatur chat,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ya menabok orang,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
komisi pemberantasan korupsi lembaga negara memberantas korupsi dilemahkan melemahkan dewan perwakilan rakyat uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,Group
berita polling,0,0,0,0,0,0,0,0,0,0,0,0,None,None
perizinan pintu camat xf0 x9f x98 xa0 xf0 x9f x98 xa0 politisi ai rampok otak e cacingan bilang xe2 x80 xa6,1,1,0,1,0,0,1,0,0,0,1,0,Hate Speech & Abusive,Group
balas pakai pantun xf0 x9f x8e xb6 pergi jawa memakai baju lecek xf0 x9f x8e xb6 xf0 x9f x8e xb6 membawa nyonya cililitan serpong xf0,0,0,0,0,0,0,0,0,0,0,0,0,None,None
parah jaehyun dikata perek,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
warga negeri kecamatan bilah hilir deklarasi anti hoaks amp pilihan kepala daerah 2018 damai,0,0,0,0,0,0,0,0,0,0,0,0,None,None
culun kayak pawai tujuh belasan,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
suara papua 3 persen total pemilih indonesia jokowi 8 kali papua keadilan sosial rakyat indonesia,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ganyang ai demokrasi indonesia p ai demokrasi indonesia p perubahan nama ai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1,Hate Speech,Group
menusantarakan asing xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0,None,None
terima kasih jokowi 2019 prabowo anis matta presiden,0,0,0,0,0,0,0,0,0,0,0,0,None,None
asperger autis pokoknya beda pasal dibully beda indah,0,0,0,0,0,0,0,0,0,0,0,0,None,None
dibudakcintakan anjing dibudakcintakan mempan gila sih gue,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
revolusi muhammad konstruksi sosiologis arab jahiliyah mengubah dogma budaya paganisme dominasi suku feodal masyarakat berkelas kurun 30 jiwa jiwa bersih memenangkan revolusi jiwa,0,0,0,0,0,0,0,0,0,0,0,0,None,None
bilang bodoh,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
dinar enterpreneur muda muslim hadapi persaingan masyarakat ekonomi asean,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ya orang orang islam tunduk diketiak rezim anti islam cc,1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,Group
orang sarap disatukan cobaaak xf0 x9f x98 x82 xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
namanya arisha memanggilnya rumah instan sederhana sehat nama tengahnya asing ibunya bilang nama kota inggris arisha anak tunggal terbiasa hidup mandiri xe2,0,0,0,0,0,0,0,0,0,0,0,0,None,None
stres ahoker tai,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
badan pusat statistik mencatat nilai ekspor indonesia maret 2018 mencapai us 15 58 miliar mengalami peningkatan 10 24 dibandingkan ekspor februari 2018 simak,0,0,0,0,0,0,0,0,0,0,0,0,None,None
pilihan kepala daerah damai anti hoaks,0,0,0,0,0,0,0,0,0,0,0,0,None,None
harga dirimu turun 180 derajat otak bercampur nanah kencing onta sadar woi 2019 ganti telur,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
kerjanya membolak fakta yahudi musuh aswaja zaman yaman syiah perangi xd8 xb3 xd9 x8f xd8 xa8 xd9 x92 xd8 xad xd9 x8e xd8 xa7 xd9 x86 xd9 x8e xd8 xa7 xd9 x84 xd9 x8,0,0,0,0,0,0,0,0,0,0,0,0,None,None
badan usaha milik desa mendunia tppi lampung kementerian desa pdt transmigrasi mendorong percepatan pembangunan desa indonesia xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kementerian agama ajaran dungu biadab alquran masyarakat te ipu,1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech & Abusive,Group
orang saudaranya hai kafir ucapan orang orang h r muslim bot,0,0,0,0,0,0,0,0,0,0,0,0,None,None
asyik menang asyik dukung ulama,0,0,0,0,0,0,0,0,0,0,0,0,None,None
men are sampah wkwk jap daler pahal orang cacat,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
ngentot seharian hore,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
maju anjing nih orang tshi beli haha,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
ya ampun diejek sipit,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kayak nya burik juk xcd xa1 xc2 xb0 xcd x9c xca x96 xcd xa1 xc2 xb0 jfc,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
a is asalnya kampung gmnin udik kampungan handphone anak gue mencemplungkan gue beli pakai keringat halal hasil mengangkangi laki orang,1,1,0,1,0,1,0,1,0,0,1,0,Hate Speech & Abusive,Group
jabar wakil gubernurnya konsisten meika agate,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
2019 ganti presiden suka umbar janji lengserkan,1,0,1,0,0,0,0,0,1,0,0,1,Hate Speech,Individual
hindari ai politik pelindung preman penista agama koruptor pembohong penjual aset negara pengimpor kuli asing suka berutang,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
19 khilafah ditempuh bikin ai penerus tii bahayanya ideologi komunis,1,0,0,1,0,1,0,0,0,0,1,0,Hate Speech,Group
anjir paypal anjing banget mengena fee nya,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
mas kafir biar tuhan urus mengurus pikiran ucapan tulisan perilaku hindu tri kayak parisudha pikiran ucapan perbuatan me,0,0,0,0,0,0,0,0,0,0,0,0,None,None
keberpihakan asing terbantahkan,0,0,0,0,0,0,0,0,0,0,0,0,None,None
keluarga halilintar hem km tau udik,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
pokoknya teroris jancuk,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
jokowi 2 periode,0,0,0,0,0,0,0,0,0,0,0,0,None,None
pekerja seks komersial ditawari gerindra joko wi rakyatnya kere suruh jual kali bantu,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech & Abusive,Individual
kunyuk,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
isi suratnya kayak menitipkan nisa bersangkutan kebiasaannya suka suka dijaga edan sakit banget xf0 x9f x98 xa2 xf0 x9f x98 xa2 xf0 x9f x98 xa2 xf0 x9f x98 xa2 xf0 x9f x98 xa2,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
dilaporkan posko perjuangan rakyat mengaku pendukung dilaporkan relawan pejuang demokrasi organisasi sayap ai demokrasi indonesia perjuangan,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
candi sawentar salah peninggalan sejarah cantik komitmen gus ipul mempercantiknya menghilangkan sejarah budaya dalamnya bersaudara makmur jawa timur gus ipul,0,0,0,0,0,0,0,0,0,0,0,0,None,None
lelah hayati gedung teriak jokowi bela komunis antek orde gedung mentwit jokowi represif medioker ham kayak orde,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,Group
model ceramah nya kayak jancuk silit celeng gus gus,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
cebong ya xf0 x9f x98 x81 xf0 x9f x98 x81 xf0 x9f x98 x81 bau amis,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
asma dewi terciduk alumni 212 pendukung anies sandi loyalis prabowo,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
dengar nama nusantara lagu koes plus jamal mirdad terbayang nama tokoh ai komunis indonesia dieksekusi mati abri hehe tebak coba xf0 x9f x98 x83,0,0,0,0,0,0,0,0,0,0,0,0,None,None
aduh e didominasi orang orang paham ekonomi ya memerintah mengelola keuangan negara,0,0,0,0,0,0,0,0,0,0,0,0,None,None
a selera menyukai kejutan,0,0,0,0,0,0,0,0,0,0,0,0,None,None
doa aminkan malaikat 2019 ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0,None,None
fakta pemilihan kepala daerah daerah khusus kota imbal jasa penjaminan dukung anises sandi 2014 narkoba iya pecandu 1 dukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
panitia pengawas pemilihan kecamatan kota kediri menghimbau menyukseskan pilihan kepala daerah wilayah kota kediri,0,0,0,0,0,0,0,0,0,0,0,0,None,None
te awa anjir,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
menistakan agama pakai assalamualaikum kasihan umat muslim hati xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,None,None
segeulgie cantik sipit kayak,0,0,0,0,0,0,0,0,0,0,0,0,None,None
asing membahagiakan berputar asing,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kasarnya komunis free sex cadangan minyak melimpah mudah mencapai hadi,0,0,0,0,0,0,0,0,0,0,0,0,None,None
haha apes menteri media sosial cocok cocot bukanya kerja apes,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
sampah bro rumah ikan xe2 x80 x9crumpon xe2 x80 x9ddan tumbuh terumbu karang biota laut hati diselimuti kebencian salah besma,0,0,0,0,0,0,0,0,0,0,0,0,None,None
jilbab akhlak pecun ncuihhh,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech & Abusive,Individual
menipu berani bilang diuji allah aduh ampun deh bodoh bin idiot orang,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
presiden jokowi menanggapi keluhan rakyatnya menjadikan rakyat mengagumi amp simpati beliau,0,0,0,0,0,0,0,0,0,0,0,0,None,None
jadikan amanah mengabdi meningkatkan budaya kerja birokrasi selamat selamat berkarya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
najis wkwk,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
pret kampret dukung 2019 ganti presiden presidenmu sapa rocky gerung kafir kah,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
gerakan komunis persembunyiannya kabar kah anti jaringan islam liberal anti syiah anti komunis kembalikan media islam,1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,Group
iya akun hutang negara memimpin mengalahkan gunung sahari,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
empok silvy nyinyir melulu pe anyaan nya sayang sesat maklum sih dese mak mak devat final daerah khusus kota debat final pemilihan kepala daerah jaka a,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
dasar pengenaan pajak gema keadilan mendorong ahmad heryawan calon presiden calon presiden ri 2019 2024 disepakati sayap kepemudaan ai keadilan sejahtera menggelar rapat pimpinan nasional kota bandung 15 16 april 2018,0,0,0,0,0,0,0,0,0,0,0,0,None,None
nusantara impo hindu buddha islam impo asli nusantara animisme,0,0,0,0,0,0,0,0,0,0,0,0,None,None
lihat memek horny sayang,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
allah subhanahu wa taala halalkan a rampasan janjikan rampasan muslim buang islam teriak no korupsi,1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech & Abusive,Group
bambang muka kontol hina ulama gue hajar dasar antek komunis,1,1,1,0,0,1,1,1,0,1,0,0,Hate Speech & Abusive,Individual
ya friends benefit muazin nafsu wkwk bedakan jablay fw,0,0,0,0,0,0,0,0,0,0,0,0,None,None
jaman budaya jawa kental hindu buddha terpenting hidup tenteram jaman revolusi industri terpenting hidup tenteram dipandang a inya mercedes life goal ideal a,0,0,0,0,0,0,0,0,0,0,0,0,None,None
wajahnya beloon munafik sok pintar sok suci iblis,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
hati hati bani onta dinyinyiri bilangnya ahok sih kafir pencitraan wkwk hati hati bani onta cari taktik nyinyir xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
pembangunan infrastruktur menopang pe umbuhan ekonomi kuat tumbuh 5 5,0,0,0,0,0,0,0,0,0,0,0,0,None,None
nge gym mampus badan sakit sakit kayak habis digebuki breath again gulungan on nya young living mempan sok i te ulis my pt mbak kuat badan sakit sakit besok latihan ya iya renta xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
telusuri cepat pe emuan hatta ali setya novanto pecat hakim sepi bermain mata,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
kafir asli bisanya menang busa mulut alam nyata pecundang oh pemuja prabowo,1,1,1,0,1,0,0,0,0,1,0,0,Hate Speech & Abusive,Individual
lanjutannya langsung kangen lihat crot crotan,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
brim segi sistem pulangan ekonomi tan sri dato seri sulaiman mahbub pengurus telekom malaysia manifesto barisan nasional bersamaan hebat negaraku,0,0,0,0,0,0,0,0,0,0,0,0,None,None
indonesia mundur jokowi kroni kroninya kelola isu uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,Group
anjing najis banget mino jelek,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
programnya cina menumpuk rakyatnya warganya kirim negara warga negara asia tenggara indonesia,0,0,0,0,0,0,0,0,0,0,0,0,None,None
dongkrak bonus dealer enak ya kayak merakit beli dongkrak buaya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
hidup cebong produksi makan hoaks,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
ya nih pas sekolah mengagung jurusan science pas dikasih tau konsep ekonomi jiplak seenak pusarnya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
pe anyaan gue romo rochadi jatuh hati mengenal status dibutuhkan status liber menikah katolik pernikahan katolik terceraikan bersifat monogami,0,0,0,0,0,0,0,0,0,0,0,0,None,None
tuntas mental pejabat maling wakil rakyat khianat aparat keparat birokrasi emen suka maksiat suka menusuk pantat fa cup final,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
semoga gubernur amanah membawa rahmat umat,0,0,0,0,0,0,0,0,0,0,0,0,None,None
etnis asli singapura menguasai melayu cina pendatang penjajah perebut,1,0,0,1,0,1,0,0,0,0,1,0,Hate Speech,Group
dasar manusia homo,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech & Abusive,Individual
bilang kaum nabi lut nusantara bera i menuduh orang nusantara sepe i nu gay lesbi malas mengikuti bro respect beda golongan radikal,0,0,0,0,0,0,0,0,0,0,0,0,None,None
